START_LEVELS
TARGET_TYPE,TARGET_TYPE_AS_TEXT,TARGET_LIST_NUMBER,TARGET_ID,TARGET_PART_NUMBER,CHANNEL,PARAMETER_TYPE,PARAMETER_TYPE_AS_TEXT,LEVEL,LEVEL_REFERENCE_TYPE,LEVEL_REFERENCE_TYPE_AS_TEXT,LEVEL_REFERENCE_LIST_NUMBER,LEVEL_REFERENCE_ID,FADE_TIME,DELAY_TIME,MARK_CUE,TRACK_TYPE,EFFECT
421,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,53F45973-445B-4A95-B204-CACC45D7040C,421,,,,,,,,,,,,,,,,,,,,,
422,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,D306CC1B-5D19-4903-B6C2-7A9E6E4E8EED,422,,,,,,,,,,,,,,,,,,,,,
423,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,53DE3CA9-3737-4F82-AD57-B41F5D350293,423,,,,,,,,,,,,,,,,,,,,,
424,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,FCA477F2-3D19-485B-A215-1E3FDA835E9C,424,,,,,,,,,,,,,,,,,,,,,
425,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,1012D58B-182E-4FC1-AB43-04E8CD217F37,425,,,,,,,,,,,,,,,,,,,,,
426,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,135745EC-5A4A-4954-AFE0-1FA59ECBC25B,426,,,,,,,,,,,,,,,,,,,,,
427,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,505717F2-AC1C-4C8C-A612-E2553470BA87,427,,,,,,,,,,,,,,,,,,,,,
428,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,B99EB032-3751-44BE-934E-B5279E74A2D3,428,,,,,,,,,,,,,,,,,,,,,
429,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,52EB5E1E-8C1E-4E3B-873D-4DE7F9009135,429,,,,,,,,,,,,,,,,,,,,,
430,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,A932BE30-2975-406D-A3F2-7DF656346127,430,,,,,,,,,,,,,,,,,,,,,
431,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,91D8D403-F86C-470C-8BA8-7CFD2E7FF673,431,,,,,,,,,,,,,,,,,,,,,
432,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,2C2C9534-FF8D-448A-BF3A-A69AA638B665,432,,,,,,,,,,,,,,,,,,,,,
433,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,8D8E87E7-C9DC-4398-B3C0-37D5DE604CE0,433,,,,,,,,,,,,,,,,,,,,,
434,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,671544A8-DB52-491C-BF59-19054C451A82,434,,,,,,,,,,,,,,,,,,,,,
435,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,EEF9EDF8-B008-4827-904E-E3F6D3EF5F48,435,,,,,,,,,,,,,,,,,,,,,
436,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,A4C66619-A2D9-4FF1-B40D-9222A48A7323,436,,,,,,,,,,,,,,,,,,,,,
437,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,44D352F1-9663-4DA0-B424-73F339CF43AA,437,,,,,,,,,,,,,,,,,,,,,
438,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,DA936E7C-5D24-4D57-AE85-24A864E63E35,438,,,,,,,,,,,,,,,,,,,,,
439,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,827A0A92-668F-4570-A56D-CA9634464337,439,,,,,,,,,,,,,,,,,,,,,
440,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,14352579-0419-449F-933A-70F67DC4EEA1,440,,,,,,,,,,,,,,,,,,,,,
441,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,47F80761-1843-4B05-8F79-3506DF1D452A,441,,,,,,,,,,,,,,,,,,,,,
442,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,79708CB6-58DA-411A-B0CD-D1FBD74B6C50,442,,,,,,,,,,,,,,,,,,,,,
443,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,238123C5-B582-48D9-9FD7-2E44002A445E,443,,,,,,,,,,,,,,,,,,,,,
444,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,F7626628-250A-4446-BDF4-91849F4A6A6D,444,,,,,,,,,,,,,,,,,,,,,
445,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,1CF2F70D-DF71-4BC6-A991-BEC21E19BBAE,445,,,,,,,,,,,,,,,,,,,,,
446,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,8E8EAF4F-949E-46A1-86C9-13340DEBB176,446,,,,,,,,,,,,,,,,,,,,,
447,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,7C04E53D-DF77-4D4A-AB68-FABFF345BE2C,447,,,,,,,,,,,,,,,,,,,,,
448,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,1ABC7AE8-7DF4-4E95-A2BB-FA983543F19F,448,,,,,,,,,,,,,,,,,,,,,
449,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,269CA3AE-19C4-4303-AFE6-660EF3F2E0A3,449,,,,,,,,,,,,,,,,,,,,,
450,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,6E6671D6-AD0E-4E4F-9BDD-8AEF5BBBEC1C,450,,,,,,,,,,,,,,,,,,,,,
451,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,BEA2A551-F516-4B65-9CB0-0133F06F60D7,451,,,,,,,,,,,,,,,,,,,,,
452,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,17FBF1B5-C0DA-43C8-BF25-F41EC114C809,452,,,,,,,,,,,,,,,,,,,,,
453,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,522D2D4C-3BAB-49EB-987C-7A7EF852D7B5,453,,,,,,,,,,,,,,,,,,,,,
454,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,BEECEAC7-83C5-4222-BE57-54A6EC9D1621,454,,,,,,,,,,,,,,,,,,,,,
455,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,CEA57BD4-AC75-4AF0-9A1B-0ABD15BBB624,455,,,,,,,,,,,,,,,,,,,,,
456,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,5F556504-6E32-44C2-B2F1-80A0F5565D85,456,,,,,,,,,,,,,,,,,,,,,
457,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,734F8A32-C390-40A1-89C1-9DCBD7BDE07C,457,,,,,,,,,,,,,,,,,,,,,
458,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,3C8484C5-2BE3-4CBB-AF94-7359104BC41F,458,,,,,,,,,,,,,,,,,,,,,
459,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,1DD3D833-0E8F-49C1-B4F8-069D0DC796B4,459,,,,,,,,,,,,,,,,,,,,,
460,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,47DF2A7D-CFA7-4155-93A3-39FF4BEE6505,460,,,,,,,,,,,,,,,,,,,,,
461,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,100E1ED0-41D4-4A25-B5F1-C33279F8B7B3,461,,,,,,,,,,,,,,,,,,,,,
462,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,BA12FCBD-33F5-4934-AD4B-8D18B4692623,462,,,,,,,,,,,,,,,,,,,,,
463,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,ED88AC8A-1C62-40D7-9793-71865111148E,463,,,,,,,,,,,,,,,,,,,,,
464,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,62390D03-52D9-4359-96E0-40A02AE120BB,464,,,,,,,,,,,,,,,,,,,,,
465,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,F7002BA7-D7DA-40F3-BE18-6A99CD75F976,465,,,,,,,,,,,,,,,,,,,,,
466,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,474E8C8D-90C6-4EA3-B58A-D6E4263C8D55,466,,,,,,,,,,,,,,,,,,,,,
467,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,5C76EE0E-74EF-4736-869B-051CD09842F6,467,,,,,,,,,,,,,,,,,,,,,
468,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,544ED096-6855-4574-8D1C-C33BA2736E2D,468,,,,,,,,,,,,,,,,,,,,,
469,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,48B44CCC-74D6-4068-8101-28F0D62BA416,469,,,,,,,,,,,,,,,,,,,,,
470,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,5613E70A-C868-4C53-9960-B0D1B4B57EA9,470,,,,,,,,,,,,,,,,,,,,,
471,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,21F14440-E16F-427E-BCB9-362D3E0A2467,471,,,,,,,,,,,,,,,,,,,,,
472,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,244B0C86-87DC-4B66-A20A-895CACB17753,472,,,,,,,,,,,,,,,,,,,,,
473,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,392F9B4F-6712-4BC8-81DE-112C9D3F9A98,473,,,,,,,,,,,,,,,,,,,,,
474,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,25633772-18FF-409E-94C5-EDAE2BC4A0CF,474,,,,,,,,,,,,,,,,,,,,,
475,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,85DE3B41-59F7-4BA2-A2FC-4916AF59C113,475,,,,,,,,,,,,,,,,,,,,,
476,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,642ECBF2-604C-48B4-A127-EC53E6772081,476,,,,,,,,,,,,,,,,,,,,,
477,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,CECA0B40-EDD0-4951-A436-5382E49E5931,477,,,,,,,,,,,,,,,,,,,,,
478,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,FEED3C92-FEC4-4291-BF4F-173D89C1BEB5,478,,,,,,,,,,,,,,,,,,,,,
479,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,F4D0A5D7-C8C4-4F69-81BB-675C4CDC31B2,479,,,,,,,,,,,,,,,,,,,,,
480,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,265513B2-082C-4E17-AAAA-4E174126947E,480,,,,,,,,,,,,,,,,,,,,,
481,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,D3E88952-EC28-4A80-BA2B-0EF2B4CBC9F4,481,,,,,,,,,,,,,,,,,,,,,
482,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,175492A5-2FD0-41C3-84DE-307E4CD36C83,482,,,,,,,,,,,,,,,,,,,,,
483,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,3A3CBE58-F084-4B82-888D-F7151FF6572D,483,,,,,,,,,,,,,,,,,,,,,
484,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,7F9B3D15-F466-4A32-BF50-9741B765125F,484,,,,,,,,,,,,,,,,,,,,,
485,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,FA780CFC-0241-4454-A62D-22AF5F9D4E77,485,,,,,,,,,,,,,,,,,,,,,
486,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,0947C914-C53A-4DCD-829F-F88B7454AF6A,486,,,,,,,,,,,,,,,,,,,,,
487,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,9057D33F-8484-48F9-89C1-95F2162BAC2C,487,,,,,,,,,,,,,,,,,,,,,
488,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,E9695C49-5846-47EF-BC1B-6BBF9CCAEA47,488,,,,,,,,,,,,,,,,,,,,,
489,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,62D4DDC4-37F6-46B8-9A30-29B8FD173CFD,489,,,,,,,,,,,,,,,,,,,,,
490,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,2E629D07-ACF4-4201-ACBB-DE4BBB97283D,490,,,,,,,,,,,,,,,,,,,,,
491,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,FC23B4B0-69C7-45CF-A07B-E760EBAE285B,491,,,,,,,,,,,,,,,,,,,,,
492,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,9E53A165-A03C-48FF-A216-FCDBD676DA3A,492,,,,,,,,,,,,,,,,,,,,,
493,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,88787D68-48B9-46AD-B9BB-402BBEAD785B,493,,,,,,,,,,,,,,,,,,,,,
494,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,6AF46BD4-7B1B-44BD-8C7A-7FA429C2A9DD,494,,,,,,,,,,,,,,,,,,,,,
495,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,46A6E5CD-2774-488F-8950-F3EDF25E2341,495,,,,,,,,,,,,,,,,,,,,,
496,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,0E32A237-A7B0-4283-9A92-DB2AA3DEC365,496,,,,,,,,,,,,,,,,,,,,,
497,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,3061D6F7-9AAA-4FEB-BCBA-476EAD377601,497,,,,,,,,,,,,,,,,,,,,,
498,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,482AC9B2-6843-47AC-8F29-5A16EE5EEFD8,498,,,,,,,,,,,,,,,,,,,,,
499,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,11617768-82C2-4FDD-8E3C-53BFEA0789BD,499,,,,,,,,,,,,,,,,,,,,,
500,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,B4F60744-F607-408B-8DB1-BB316CA17D03,500,,,,,,,,,,,,,,,,,,,,,
501,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,BBF239C6-B575-4471-BD36-FF7CB6D0B42E,501,,,,,,,,,,,,,,,,,,,,,
502,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,C0B37673-90AC-4E6A-A8A7-A2424A9BFEDA,502,,,,,,,,,,,,,,,,,,,,,
503,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,BDD0D5C8-E411-4F31-A143-C996C8D20992,503,,,,,,,,,,,,,,,,,,,,,
504,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,8D0B0AB7-5834-48BE-8A2A-0B55B2261FD6,504,,,,,,,,,,,,,,,,,,,,,
505,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,8EE58831-B95D-4C9C-9B3C-7ABA787045AE,505,,,,,,,,,,,,,,,,,,,,,
506,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,33A55995-4714-4354-9A4C-2D4F81AEE069,506,,,,,,,,,,,,,,,,,,,,,
507,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,068C0284-2BA9-41E5-85FE-DF7F340CDD5E,507,,,,,,,,,,,,,,,,,,,,,
508,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,0092EED2-1693-4302-9DC3-21445584BAF5,508,,,,,,,,,,,,,,,,,,,,,
509,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,50B9B24B-73AA-45F1-BC2C-63655C52E65A,509,,,,,,,,,,,,,,,,,,,,,
510,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,E8EB2CBF-FB77-486A-BD36-2311FDB78E4E,510,,,,,,,,,,,,,,,,,,,,,
511,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,012331BB-96D3-40E5-9CAD-47A20951E68C,511,,,,,,,,,,,,,,,,,,,,,
512,Source_4,Custom,DACFCDFD-C353-45FF-8855-2D2C4B65F5A7,,C98374EC-7823-4126-A5A2-BA9F1409DC20,512,,,,,,,,,,,,,,,,,,,,,
END_CHANNELS
START_FIXTURES
FIXTURE_TYPE_NAME,FIXTURE_TYPE_MANUFACTURER,PARAMETER_TYPE,PARAMETER_TYPE_TEXT_SHORT,PARAMETER_TYPE_TEXT_LONG,PARAMETER_ADDRESS_OFFSET,PARAMETER_CATEGORY,PARAMETER_CATEGORY_AS_TEXT
Source_4,Custom,1,Intens,Intens,0,1,Intensity
END_FIXTURES
START_SHOWCONTROL
TARGET_TYPE,TARGET_TYPE_AS_TEXT,TARGET_LIST_NUMBER,TARGET_ID,PART_NUMBER,LABEL,TIME_ADDRESS,DATE,TRIGGER,ACTION
END_SHOWCONTROL
